time[ms],#packets last interval,#packets overall,overall avrg. packetsize [byte],overall sum packetsize [byte],overall thrp [Mb/s],thrp last interval [Mb/s]
18000.0,79,2692,561.4683544303797,1619173.0,0.7196324444444445,0.7096959999999999
18500.0,63,2755,609.015873015873,1657541.0,0.7167744864864866,0.613888
19000.0,66,2821,683.060606060606,1702623.0,0.7168938947368421,0.721312
19500.0,49,2870,564.3673469387755,1730277.0,0.7098572307692308,0.442464
20000.0,78,2948,607.474358974359,1777660.0,0.711064,0.758128
20500.0,85,3033,680.364705882353,1835491.0,0.7162891707317074,0.925296
21000.0,79,3112,597.4050632911392,1882686.0,0.7172137142857143,0.7551199999999999
21500.0,84,3196,583.1428571428571,1931670.0,0.7187609302325582,0.783744
22000.0,84,3280,557.6547619047619,1978513.0,0.7194592727272727,0.749488
22500.0,71,3351,614.1408450704225,2022117.0,0.7189749333333334,0.697664
23000.0,85,3436,635.0470588235294,2076096.0,0.7221203478260869,0.863664
23500.0,71,3507,489.8732394366197,2110877.0,0.7185964255319148,0.556496
24000.0,79,3586,606.6708860759494,2158804.0,0.7196013333333332,0.766832
24500.0,94,3680,614.5531914893617,2216572.0,0.723778612244898,0.924288
25000.0,73,3753,629.3972602739726,2262518.0,0.72400576,0.735136
25500.0,88,3841,614.9204545454545,2316631.0,0.7267861960784313,0.865808
26000.0,64,3905,615.90625,2356049.0,0.7249381538461538,0.630688
26500.0,77,3982,628.2077922077922,2404421.0,0.7258629433962265,0.773952
27000.0,76,4058,667.6052631578947,2455159.0,0.7274545185185185,0.8118079999999999
27500.0,81,4139,555.9012345679013,2500187.0,0.7273271272727272,0.720448
28000.0,60,4199,577.8,2534855.0,0.7242442857142858,0.554688
28500.0,59,4258,633.2033898305085,2572214.0,0.7220249824561403,0.597744
29000.0,79,4337,576.3417721518987,2617745.0,0.7221365517241379,0.7284959999999999
29500.0,75,4412,572.5466666666666,2660686.0,0.721541966101695,0.687056
30000.0,73,4485,534.9589041095891,2699738.0,0.7199301333333333,0.624832
30500.0,73,4558,546.013698630137,2739597.0,0.7185828196721311,0.637744
31000.0,87,4645,560.2758620689655,2788341.0,0.7195718709677419,0.7799039999999999
31500.0,72,4717,651.3333333333334,2835237.0,0.7200601904761904,0.750336
32000.0,76,4793,609.671052631579,2881572.0,0.720393,0.74136
32500.0,69,4862,636.695652173913,2925504.0,0.7201240615384616,0.702912
33000.0,72,4934,587.5972222222222,2967811.0,0.7194693333333334,0.676912
33500.0,85,5019,632.5529411764705,3021578.0,0.7215708656716417,0.8602719999999999
34000.0,88,5107,599.6136363636364,3074344.0,0.7233750588235295,0.844256
34500.0,81,5188,594.9012345679013,3122531.0,0.7240651594202899,0.770992
35000.0,72,5260,690.0416666666666,3172214.0,0.7250774857142857,0.794928
35500.0,78,5338,601.0769230769231,3219098.0,0.7254305352112677,0.750144
36000.0,75,5413,602.5333333333333,3264288.0,0.7253973333333333,0.72304
36500.0,69,5482,634.231884057971,3308050.0,0.7250520547945206,0.700192
37000.0,67,5549,611.7164179104477,3349035.0,0.7241156756756756,0.65576
37500.0,86,5635,551.6511627906976,3396477.0,0.72458176,0.759072
38000.0,76,5711,674.9078947368421,3447770.0,0.7258463157894737,0.820688
38500.0,80,5791,599.0,3495690.0,0.7263771428571428,0.76672
39000.0,83,5874,617.5903614457832,3546950.0,0.7275794871794872,0.82016
39500.0,78,5952,635.8076923076923,3596543.0,0.7284137721518987,0.793488
40000.0,68,6020,670.1029411764706,3642110.0,0.728422,0.729072
40500.0,73,6093,608.7534246575342,3686549.0,0.7282072098765432,0.711024
