time[ms],#packets last interval,#packets overall,overall avrg. packetsize [byte],overall sum packetsize [byte],overall offer [Mb/s],offer last interval [Mb/s]
24500.0,111,5084,582.1981981981982,3039117.0,0.9923647346938775,1.0339839999999998
25000.0,89,5173,658.7303370786517,3097744.0,0.9912780800000001,0.938032
25500.0,94,5267,584.8404255319149,3152719.0,0.9890883137254902,0.8796
26000.0,110,5377,569.6636363636363,3215382.0,0.9893483076923076,1.002608
26500.0,114,5491,582.9561403508771,3281839.0,0.9907438490566037,1.063312
27000.0,120,5611,598.0583333333333,3353606.0,0.9936610370370371,1.148272
27500.0,105,5716,568.2285714285714,3413270.0,0.9929512727272727,0.954624
28000.0,99,5815,535.1717171717172,3466252.0,0.9903577142857143,0.847712
28500.0,120,5935,576.9833333333333,3535490.0,0.992418245614035,1.107808
29000.0,92,6027,580.7065217391304,3588915.0,0.9900455172413793,0.8547999999999999
29500.0,106,6133,642.0471698113207,3656972.0,0.991721220338983,1.088912
30000.0,121,6254,601.2892561983471,3729728.0,0.9945941333333335,1.164096
30500.0,91,6345,583.3736263736264,3782815.0,0.9922137704918033,0.849392
31000.0,117,6462,586.0512820512821,3851383.0,0.9939052903225806,1.097088
31500.0,110,6572,579.4818181818182,3915126.0,0.9943177142857142,1.019888
32000.0,87,6659,555.0,3963411.0,0.99085275,0.77256
32500.0,114,6773,619.8684210526316,4034076.0,0.9930033230769231,1.13064
33000.0,104,6877,617.0096153846154,4098245.0,0.9935139393939393,1.026704
33500.0,102,6979,613.0294117647059,4160774.0,0.993617671641791,1.000464
34000.0,103,7082,626.8737864077669,4225342.0,0.9941981176470588,1.0330879999999998
34500.0,107,7189,614.2429906542056,4291066.0,0.9950297971014492,1.051584
35000.0,97,7286,576.8144329896908,4347017.0,0.9936038857142858,0.8952160000000001
35500.0,104,7390,591.9038461538462,4408575.0,0.9934816901408451,0.984928
36000.0,96,7486,597.6354166666666,4465948.0,0.9924328888888889,0.917968
36500.0,87,7573,635.5057471264367,4521237.0,0.9909560547945206,0.884624
37000.0,99,7672,632.6464646464647,4583869.0,0.9911068108108108,1.002112
37500.0,108,7780,612.7314814814815,4650044.0,0.9920093866666666,1.0588
38000.0,122,7902,660.5081967213115,4730626.0,0.9959212631578948,1.289312
38500.0,111,8013,639.6216216216217,4801624.0,0.9977400519480519,1.135968
39000.0,110,8123,610.0909090909091,4868734.0,0.9987146666666666,1.07376
39500.0,104,8227,644.2403846153846,4935735.0,0.9996425316455696,1.072016
40000.0,122,8349,563.8196721311475,5004521.0,1.0009042,1.100576
40500.0,103,8452,601.0,5066424.0,1.0007751111111112,0.990448
