time[ms],#packets last interval,#packets overall,overall avrg. packetsize [byte],overall sum packetsize [byte],overall thrp [Mb/s],thrp last interval [Mb/s]
23000.0,437,20143,590.1487414187643,1.2059227E7,4.194513739130436,4.12632
23500.0,443,20586,593.1444695259594,1.232199E7,4.19472,4.204208
24000.0,458,21044,572.3995633187773,1.2584149E7,4.194716333333334,4.194544
24500.0,435,21479,606.5563218390805,1.2848001E7,4.1952656326530615,4.221632
25000.0,433,21912,606.5334872979215,1.311063E7,4.1954016,4.202064
25500.0,436,22348,597.2981651376147,1.3371052E7,4.194839843137255,4.166752
26000.0,429,22777,608.7785547785547,1.3632218E7,4.194528615384615,4.178655999999999
26500.0,435,23212,594.0597701149426,1.3890634E7,4.193398943396226,4.1346560000000006
27000.0,456,23668,584.7741228070175,1.4157291E7,4.194752888888889,4.266512
27500.0,469,24137,574.9936034115138,1.4426963E7,4.196934690909091,4.314752
28000.0,430,24567,612.246511627907,1.4690229E7,4.197208285714287,4.212256
28500.0,423,24990,610.8297872340426,1.494861E7,4.196101052631579,4.134096
29000.0,434,25424,606.5184331797235,1.5211839E7,4.196369379310346,4.211664
29500.0,463,25887,563.4449244060476,1.5472714E7,4.195990237288135,4.174
30000.0,441,26328,600.936507936508,1.5737727E7,4.1967272,4.240208
30500.0,446,26774,576.9282511210762,1.5995037E7,4.195419540983606,4.11696
31000.0,450,27224,583.7333333333333,1.6257717E7,4.195539870967742,4.20288
31500.0,423,27647,636.1560283687943,1.6526811E7,4.197285333333333,4.305504
32000.0,419,28066,631.2505966587112,1.6791305E7,4.19782625,4.231904
32500.0,434,28500,605.8248847926267,1.7054233E7,4.197965046153846,4.206848
33000.0,422,28922,612.1729857819905,1.731257E7,4.196986666666667,4.133392
33500.0,429,29351,604.8018648018648,1.757203E7,4.196305671641791,4.15136
34000.0,453,29804,584.2958057395143,1.7836716E7,4.196874352941177,4.234976
34500.0,437,30241,595.6064073226545,1.8096996E7,4.1964048695652165,4.16448
35000.0,441,30682,595.8616780045352,1.8359771E7,4.196519085714286,4.2044
35500.0,440,31122,608.475,1.86275E7,4.19774647887324,4.283664
36000.0,445,31567,586.391011235955,1.8888444E7,4.197432,4.175104
36500.0,436,32003,611.7752293577981,1.9155178E7,4.198395178082191,4.267744
37000.0,443,32446,588.4627539503387,1.9415867E7,4.198025297297298,4.171024
37500.0,446,32892,589.762331838565,1.9678901E7,4.198165546666667,4.208544
38000.0,427,33319,627.2669789227166,1.9946744E7,4.199314526315789,4.285488
38500.0,423,33742,602.6997635933806,2.0201686E7,4.197752935064935,4.079071999999999
39000.0,456,34198,575.6162280701755,2.0464167E7,4.197777846153846,4.199696
39500.0,426,34624,609.868544600939,2.0723971E7,4.197259949367088,4.156864000000001
40000.0,440,35064,601.65,2.0988697E7,4.197739400000001,4.235616
40500.0,432,35496,621.0023148148148,2.125697E7,4.198907654320988,4.292368
